POS,ID,pos_score,neg_score

n,14780040,0,0

n,14780267,0.25,0

n,14780605,0,0

n,14780737,0,0

n,14780850,0,0

n,14781062,0,0

n,14781225,0,0

n,14781513,0,0

n,14781631,0,0

n,14781752,0,0

n,14781872,0,0

n,14781989,0,0

n,14782150,0,0

n,14782252,0,0

n,14782403,0.125,0.125

n,14782529,0.375,0

n,14782689,0,0

n,14782833,0,0

n,14782919,0,0

n,14783038,0,0

n,14783251,0,0.125

n,14783436,0,0

n,14783588,0,0

n,14783670,0,0

n,14783808,0,0

n,14784111,0,0.25

n,14784198,0,0

n,14784290,0,0

n,14784506,0,0

n,14784601,0,0

n,14784705,0,0

n,14784831,0,0

n,14784952,0,0

n,14785065,0,0

n,14785197,0,0

n,14785325,0,0

n,14785436,0,0

n,14785524,0,0

n,14785625,0,0.375

n,14785840,0,0

n,14785941,0,0

n,14786110,0,0

n,14786257,0,0

n,14786361,0,0

n,14786479,0,0

n,14786943,0,0

n,14787093,0,0

n,14787270,0,0

n,14787386,0,0

n,14787520,0,0

n,14787707,0,0

n,14787816,0,0

n,14787954,0,0

n,14788200,0,0

n,14788332,0,0.5

n,14788485,0,0.5

n,14788596,0,0.25

n,14788714,0,0

n,14788875,0,0

n,14789087,0,0

n,14789220,0,0

n,14789365,0,0

n,14789504,0,0

n,14789724,0,0

n,14789885,0,0

n,14790137,0,0

n,14790259,0,0

n,14790526,0,0

n,14790693,0,0

n,14790796,0,0

n,14790979,0,0

n,14791202,0,0

n,14791292,0,0

n,14791453,0,0

n,14791560,0,0

n,14791722,0,0

n,14791830,0,0.625

n,14791988,0,0

n,14792146,0,0.75

n,14792281,0,0.125

n,14792389,0,0.25

n,14792550,0,0

n,14792703,0,0

n,14793223,0,0

n,14793393,0,0.625

n,14793533,0,0

n,14793812,0,0

n,14793921,0,0

n,14794203,0,0.125

n,14794304,0,0

n,14794418,0,0

n,14794534,0,0

n,14794693,0,0

n,14794823,0,0.375

n,14794993,0,0.25

n,14795263,0,0

n,14795432,0,0

n,14795598,0.375,0

n,14795749,0,0

n,14795959,0,0

n,14796073,0,0

n,14796359,0,0

n,14796575,0,0

n,14796748,0,0

n,14796969,0,0

n,14797264,0.25,0

n,14797436,0,0

n,14797641,0,0

n,14797813,0,0

n,14798039,0,0

n,14798331,0,0

n,14798450,0,0

n,14798709,0,0

n,14798815,0,0

n,14799084,0,0

n,14799244,0,0

n,14799476,0,0

n,14799601,0,0

n,14799833,0,0

n,14799927,0,0

n,14800034,0,0

n,14800138,0.125,0

n,14800277,0,0.125

n,14800539,0,0

n,14800706,0,0

n,14800842,0,0

n,14800979,0,0

n,14801146,0.75,0

n,14801271,0,0

n,14801402,0,0

n,14801493,0,0

n,14801594,0,0

n,14801711,0,0

n,14801845,0.5,0

n,14801921,0.125,0

n,14802167,0,0

n,14802262,0,0.5

n,14802450,0,0

n,14802921,0,0

n,14803074,0,0

n,14803283,0,0

n,14803438,0,0.25

n,14803578,0,0

n,14803695,0,0

n,14803886,0,0

n,14804039,0,0

n,14804175,0,0

n,14804487,0,0

n,14804641,0,0

n,14804797,0,0

n,14804958,0,0

n,14805145,0,0

n,14805322,0,0

n,14805412,0,0

n,14805550,0,0

n,14805676,0,0

n,14805899,0,0

n,14806176,0,0

n,14806333,0,0

n,14806598,0,0

n,14806728,0,0

n,14806838,0,0

n,14807410,0,0

n,14807558,0,0

n,14807737,0,0

n,14807929,0,0

n,14808147,0,0

n,14808273,0,0

n,14808418,0,0

n,14808617,0,0

n,14808752,0,0

n,14808911,0,0

n,14809057,0.125,0

n,14809247,0,0.125

n,14809373,0,0.125

n,14809521,0,0.5

n,14809666,0,0

n,14809756,0,0

n,14809843,0,0

n,14810032,0,0

n,14810168,0,0

n,14810356,0,0

n,14810466,0,0

n,14810561,0,0

n,14810704,0,0

n,14810854,0,0

n,14811083,0,0

n,14811196,0,0

n,14811347,0,0

n,14811435,0,0

n,14811556,0,0

n,14811706,0,0.125

n,14811826,0,0

n,14811932,0,0

n,14812047,0,0

n,14812233,0,0

n,14812359,0,0

n,14812566,0,0

n,14812763,0.25,0

n,14812872,0,0

n,14813067,0,0.125

n,14813182,0,0

n,14813560,0,0

n,14813709,0,0

n,14813843,0,0

n,14813957,0,0

n,14814125,0,0

n,14814295,0.125,0

n,14814419,0,0

n,14814531,0,0

n,14814616,0,0

n,14814921,0,0.125

n,14815086,0,0

n,14815263,0,0

n,14815423,0,0

n,14815530,0.5,0

n,14815628,0,0

n,14815728,0,0

n,14815867,0,0

n,14816064,0,0.625

n,14816181,0,0

n,14816401,0,0

n,14816613,0,0

n,14816745,0,0

n,14816899,0,0

n,14817141,0,0.375

n,14817346,0,0

n,14817419,0,0

n,14817592,0,0

n,14817783,0,0

n,14817964,0,0

n,14818101,0,0

n,14818238,0,0

n,14819856,0,0

n,14820052,0,0

n,14820180,0,0

n,14820425,0,0

n,14820641,0,0

n,14820747,0,0

n,14820933,0.125,0

n,14821043,0,0

n,14821248,0,0

n,14821590,0,0

n,14821852,0,0

n,14821984,0,0

n,14822141,0,0

n,14822563,0,0

n,14822762,0,0

n,14822839,0,0

n,14823036,0,0

n,14823227,0,0

n,14823376,0,0

n,14823547,0,0

n,14823690,0,0

n,14823788,0,0

n,14823944,0,0.125

n,14824140,0,0

n,14824238,0,0

n,14824469,0,0

n,14824556,0,0

n,14824702,0,0

n,14824906,0,0

n,14825062,0,0

n,14825243,0,0.5

n,14825487,0,0

n,14825631,0,0

n,14825812,0,0

n,14825982,0,0

n,14826173,0,0

n,14826328,0,0

n,14826482,0,0.375

n,14826613,0,0

n,14826767,0.125,0.5

n,14826904,0,0

n,14827017,0.125,0

n,14827191,0,0

n,14827346,0,0

n,14827505,0,0

n,14827680,0,0.375

n,14827763,0,0

n,14827871,0,0.25

n,14827979,0,0

n,14828193,0,0

n,14828396,0,0.125

n,14828511,0,0

n,14828683,0,0

n,14828815,0,0

n,14828927,0,0

n,14829073,0,0

n,14829172,0,0

n,14829264,0,0

n,14829470,0,0

n,14829565,0,0

n,14829765,0,0

n,14829964,0,0

n,14830164,0,0

n,14830364,0,0

n,14830992,0,0

n,14831178,0,0.25

n,14831338,0,0.5

n,14831479,0,0

n,14831665,0,0

n,14831812,0,0

n,14832046,0,0.25

n,14832193,0,0

n,14832770,0,0

n,14833027,0,0

n,14833143,0,0.375

n,14833514,0,0

n,14833618,0,0

n,14833729,0,0

n,14833885,0,0

n,14834013,0,0

n,14834132,0,0

n,14834325,0,0

n,14834563,0,0

n,14834714,0,0

n,14834807,0,0

n,14834906,0,0

n,14835004,0,0

n,14835125,0,0

n,14835230,0,0

n,14835333,0,0

n,14835478,0,0.25

n,14835569,0,0

n,14835686,0,0

n,14835817,0,0

n,14835980,0,0

n,14836127,0,0

n,14836308,0,0

n,14836468,0,0

n,14836642,0.25,0

n,14836851,0,0

n,14836960,0,0

n,14837258,0,0

n,14837364,0,0

n,14837506,0.125,0

n,14837678,0,0

n,14837786,0,0

n,14837900,0,0

n,14838055,0,0

n,14838217,0,0

n,14838539,0,0

n,14838677,0,0

n,14838821,0,0

n,14838951,0,0

n,14839206,0,0

n,14839322,0,0.25

n,14839439,0,0

n,14839698,0,0

n,14839846,0,0

n,14840092,0,0

n,14840342,0,0

n,14840583,0,0

n,14840755,0,0

n,14841056,0,0

n,14841267,0,0

n,14841770,0,0

n,14841923,0,0

n,14842019,0,0.625

n,14842091,0,0

n,14842226,0.25,0

n,14842378,0,0

n,14842560,0,0

n,14842703,0,0

n,14842847,0,0

n,14842992,0,0

n,14843295,0,0

n,14843493,0,0

n,14843640,0,0

n,14843767,0,0

n,14843877,0,0

n,14843986,0,0

n,14844169,0,0

n,14844281,0,0

n,14844414,0,0

n,14844560,0,0

n,14844693,0,0

n,14845383,0,0

n,14845578,0,0

n,14845743,0,0

n,14846517,0,0

n,14846646,0,0

n,14846779,0.125,0

n,14846890,0,0

n,14847103,0,0

n,14847357,0,0

n,14847503,0,0

n,14847654,0,0

n,14847810,0,0

n,14847929,0,0

n,14848149,0,0

n,14848245,0,0

n,14848479,0,0

n,14848642,0,0

n,14848785,0,0

n,14848995,0,0

n,14849215,0,0

n,14849367,0,0

n,14849540,0,0

n,14849655,0,0

n,14849789,0,0.25

n,14849880,0,0

n,14850051,0,0

n,14850190,0,0

n,14850334,0,0

n,14850483,0,0

n,14850826,0,0

n,14850948,0,0

n,14851157,0,0

n,14851414,0,0.125

n,14851668,0,0.375

n,14851850,0.125,0

n,14852003,0,0

n,14852312,0,0

n,14852450,0,0

n,14852646,0,0

n,14852747,0,0

n,14852913,0,0

n,14853112,0,0

n,14853210,0.125,0

n,14853392,0,0.375

n,14853530,0,0.5

n,14853647,0,0

n,14853796,0,0

n,14853947,0,0

n,14854262,0,0

n,14854581,0,0.25

n,14854764,0,0

n,14854847,0,0.125

n,14855066,0,0

n,14855150,0,0

n,14855280,0,0.375

n,14855428,0,0

n,14855512,0,0

n,14855635,0,0

n,14855724,0,0

n,14855992,0,0

n,14856134,0,0

n,14856263,0.125,0

n,14856752,0,0.625

n,14856893,0,0

n,14857021,0,0

n,14857151,0,0

n,14857278,0,0

n,14857497,0,0.125

n,14857737,0.25,0

n,14857897,0,0.375

n,14858099,0,0

n,14858292,0,0

n,14858451,0,0

n,14858637,0,0.25

n,14858794,0,0

n,14858950,0,0

n,14859100,0,0

n,14859201,0,0

n,14859344,0,0

n,14859622,0,0

n,14859838,0,0

n,14860102,0,0

n,14860280,0,0

n,14860455,0,0.125

n,14860603,0,0

n,14860749,0,0

n,14860842,0,0

n,14861042,0,0

n,14861355,0,0

n,14861566,0,0

n,14861716,0,0

n,14861887,0,0

n,14862064,0,0

n,14862192,0,0

n,14862316,0,0

n,14862481,0,0

n,14862640,0,0.375

n,14862753,0,0

n,14863031,0,0

n,14863177,0,0

n,14863326,0,0

n,14863521,0,0

n,14863788,0,0

n,14863883,0,0

n,14863970,0,0

n,14864079,0,0

n,14864170,0,0

n,14864259,0.25,0

n,14864360,0,0

n,14864731,0,0

n,14864825,0,0

n,14864961,0,0

n,14865221,0,0

n,14865316,0,0

n,14865533,0,0

n,14865667,0,0

n,14865800,0,0

n,14865934,0,0

n,14866043,0,0

n,14866166,0,0

n,14866369,0,0

n,14866490,0,0

n,14866605,0,0

n,14866769,0,0

n,14866889,0,0

n,14867365,0,0

n,14867545,0,0

n,14867690,0,0

n,14867858,0,0

n,14868116,0,0

n,14868243,0,0

n,14868464,0,0

n,14868564,0,0

n,14868771,0,0

n,14868916,0,0

n,14869035,0,0

n,14869177,0,0

n,14869327,0,0

n,14869513,0,0

n,14869658,0,0

n,14869829,0,0

n,14869975,0,0

n,14870078,0,0

n,14870325,0,0

n,14870424,0,0

n,14870525,0,0

n,14870665,0,0.375

n,14870821,0,0

n,14870924,0,0

n,14871078,0,0

n,14871268,0,0

n,14871370,0,0

n,14871464,0,0

n,14871601,0,0.125

n,14871791,0,0.375

n,14871883,0,0.25

n,14871968,0,0

n,14872226,0,0

n,14872325,0,0

n,14872408,0,0

n,14872572,0,0

n,14872697,0,0

n,14872875,0,0

n,14873056,0,0

n,14873196,0,0

n,14873344,0,0

n,14873641,0,0

n,14873951,0,0

n,14874196,0,0

n,14874564,0,0

n,14874731,0,0

n,14874932,0,0.125

n,14875077,0,0

n,14875707,0,0

n,14875878,0,0

n,14876066,0,0.125

n,14876206,0,0

n,14876318,0,0

n,14876473,0,0

n,14876679,0,0

n,14876771,0,0

n,14876872,0,0

n,14876993,0,0.125

n,14877100,0,0

n,14877234,0,0

n,14877486,0,0

n,14877585,0,0

n,14878483,0,0

n,14878650,0,0

n,14878844,0,0

n,14878980,0,0

n,14879115,0,0

n,14879247,0.625,0

n,14879356,0,0

n,14879492,0,0

n,14879605,0,0

n,14879750,0.25,0

n,14879996,0,0

n,14880107,0,0

n,14880273,0,0.375

n,14880425,0.125,0

n,14880557,0,0

n,14880690,0,0

n,14880777,0,0

n,14880960,0,0

n,14881143,0,0.125

n,14881224,0,0

n,14881303,0,0

n,14881759,0,0

n,14881861,0,0

n,14882000,0,0

n,14882117,0,0

n,14882248,0,0

n,14882370,0,0

n,14882578,0,0

n,14882793,0,0

n,14882935,0,0

n,14883098,0,0

n,14883206,0,0

n,14883517,0,0

n,14883661,0,0

n,14883766,0,0

n,14883954,0,0

n,14884120,0.25,0

n,14884336,0,0

n,14884481,0,0

n,14884581,0,0.125

n,14884669,0,0

n,14884820,0,0

n,14884963,0,0.125

n,14885088,0.125,0.125

n,14885369,0,0

n,14885684,0,0.25

n,14885857,0,0

n,14886037,0,0

n,14886180,0,0

n,14886297,0,0

n,14886443,0,0

n,14886579,0,0

n,14887026,0,0

n,14887305,0,0

n,14887464,0,0

n,14887633,0,0

n,14887801,0,0

n,14887925,0,0

n,14888124,0,0

n,14888310,0,0

n,14888529,0,0

n,14888720,0,0

n,14888884,0,0

n,14889074,0,0

n,14889271,0,0

n,14889371,0,0

n,14889479,0,0

n,14889728,0,0

n,14889857,0,0

n,14889973,0,0

n,14890099,0,0

n,14890183,0,0

n,14890286,0,0

n,14890485,0,0

n,14890659,0.5,0

n,14890945,0,0

n,14891132,0,0

n,14891255,0,0

n,14891425,0,0.5

n,14891581,0,0

n,14891678,0,0

n,14891868,0,0

n,14891988,0,0

n,14892138,0,0

n,14892289,0,0

n,14892405,0,0

n,14892510,0,0

n,14892655,0,0

n,14892989,0,0

n,14893128,0.125,0

n,14893271,0,0

n,14893406,0,0

n,14893537,0,0

n,14893652,0,0

n,14893881,0,0

n,14894029,0,0

n,14894140,0,0

n,14894481,0,0

n,14894880,0,0

n,14895003,0,0

n,14895189,0,0

n,14895373,0,0

n,14895498,0,0

n,14895599,0,0

n,14895807,0,0

n,14896018,0,0

n,14896128,0,0

n,14896321,0,0

n,14896441,0,0

n,14896714,0.125,0.125

n,14896923,0.125,0.125

n,14897083,0.25,0.125

n,14897164,0,0

n,14897369,0,0

n,14897521,0,0

n,14897620,0,0

n,14897751,0,0

n,14897941,0,0

n,14898101,0,0

n,14898273,0,0

n,14898364,0,0

n,14898470,0,0

n,14899152,0,0

n,14899328,0,0

n,14899530,0,0

n,14899687,0,0

n,14899888,0,0

n,14900008,0,0

n,14900184,0,0

n,14900342,0,0

n,14900454,0,0

n,14900571,0,0

n,14900695,0,0

n,14900817,0,0

n,14900963,0,0

n,14901158,0,0

n,14901265,0,0

n,14901411,0,0

n,14901565,0,0

n,14901679,0,0

n,14901793,0,0

n,14901959,0,0

n,14902141,0,0

n,14902500,0,0

n,14902627,0,0

n,14902733,0,0

n,14902949,0,0

n,14903095,0,0

n,14903339,0,0

n,14903466,0,0

n,14903596,0,0

n,14903763,0,0

n,14903942,0,0

n,14904052,0,0

n,14904226,0,0

n,14904359,0,0

n,14904528,0,0

n,14904661,0,0

n,14904956,0,0

n,14905076,0,0.375

n,14905197,0,0

n,14905333,0,0

n,14905422,0,0

n,14905607,0,0

n,14905720,0,0

n,14905911,0,0

n,14906085,0,0

n,14906261,0,0

n,14906500,0,0

n,14906656,0,0

n,14906850,0,0

n,14907122,0,0

n,14907273,0,0

n,14907349,0.25,0

n,14907703,0,0

n,14907867,0,0

n,14908027,0,0

n,14908146,0,0

n,14908297,0,0

n,14908422,0,0

n,14908584,0,0

n,14908683,0,0

n,14908822,0,0

n,14908977,0.125,0

n,14909120,0,0

n,14909319,0,0

n,14909480,0,0.375

n,14909584,0,0

n,14909703,0,0

n,14909895,0,0

n,14910165,0,0

n,14910440,0,0

n,14910581,0,0

n,14910748,0,0

n,14910926,0,0

n,14911057,0,0

n,14911530,0.125,0

n,14911704,0,0

n,14911899,0,0

n,14912092,0,0

n,14912245,0,0

n,14912387,0,0.125

n,14912556,0,0

n,14912710,0,0

n,14912840,0,0.25

n,14912935,0,0

n,14913136,0,0

n,14913278,0,0.125

n,14913403,0,0

n,14913518,0,0.75

n,14913633,0,0

n,14913744,0,0

n,14913860,0,0

n,14914014,0,0

n,14914191,0,0

n,14914301,0,0

n,14914544,0,0

n,14914670,0,0

n,14914775,0,0

n,14914945,0,0

n,14915072,0,0

n,14915184,0,0

n,14915462,0,0

n,14915622,0,0

n,14915804,0,0

n,14915928,0,0

n,14916053,0,0

n,14916185,0,0

n,14916369,0,0

n,14916512,0,0

n,14916670,0,0

n,14916796,0,0

n,14916962,0.25,0.25

n,14917080,0,0

n,14917208,0,0

n,14917561,0,0

n,14917635,0,0

n,14917859,0,0

n,14918023,0,0

n,14918162,0,0

n,14918264,0,0

n,14918380,0,0

n,14918529,0.125,0

n,14918654,0,0

n,14918784,0.5,0

n,14918883,0,0

n,14918994,0,0

n,14919156,0,0

n,14919272,0,0

n,14919511,0,0

n,14919635,0,0

n,14919819,0,0

n,14919948,0,0

n,14920252,0,0

n,14920388,0,0.125

n,14920586,0,0.125

n,14920728,0,0

n,14920844,0,0

n,14921090,0,0

n,14921272,0,0

n,14921414,0,0

n,14921622,0,0

n,14921777,0,0

n,14921974,0,0

n,14922107,0,0

n,14922252,0,0

n,14922371,0,0

n,14922529,0,0

n,14922637,0,0

n,14922779,0,0

n,14922960,0,0

n,14923060,0,0

n,14923207,0,0

n,14923337,0,0

n,14923458,0,0

n,14923733,0,0

n,14923872,0,0

n,14923962,0,0

n,14924067,0,0

n,14924188,0,0

n,14924359,0,0

n,14924473,0,0

n,14924602,0,0

n,14924786,0,0

n,14924915,0,0

n,14925033,0,0

n,14925198,0,0

n,14925378,0,0

n,14925526,0,0

n,14925645,0,0

n,14925776,0,0

n,14925945,0,0.25

n,14926086,0.125,0

n,14926180,0,0

n,14926294,0,0

n,14926595,0,0

n,14926937,0,0

n,14927051,0,0.375

n,14927250,0,0

n,14927451,0,0.25

n,14927587,0,0

n,14927739,0,0

n,14927881,0,0

n,14928008,0,0

n,14928180,0,0

n,14928332,0,0

n,14928518,0,0

n,14928729,0,0

n,14928885,0,0

n,14929062,0,0

n,14929209,0,0

n,14929350,0,0

n,14929462,0,0

n,14929662,0,0

n,14929797,0,0

n,14929897,0,0

n,14930073,0,0

n,14930165,0,0

n,14930312,0,0

n,14930476,0,0

n,14930670,0,0

n,14930824,0,0

n,14930989,0,0

n,14931212,0,0

n,14931323,0,0

n,14931472,0,0

n,14931559,0,0

n,14931633,0,0

n,14931795,0,0

n,14931879,0,0

n,14932222,0,0

n,14932303,0,0

n,14932554,0,0

n,14932645,0,0

n,14932741,0,0

n,14932943,0,0

n,14933086,0,0

n,14933236,0,0

n,14933314,0,0

n,14933569,0,0

n,14933663,0,0

n,14933755,0,0

n,14933911,0,0

n,14934031,0,0

n,14934229,0,0

n,14934353,0,0

n,14934527,0,0

n,14934655,0,0

n,14934758,0,0

n,14934864,0,0

n,14934998,0.5,0

n,14935128,0.25,0

n,14935319,0,0

n,14935555,0,0

n,14935751,0,0

n,14936010,0,0

n,14936226,0,0

n,14936474,0,0

n,14936630,0,0

n,14936790,0,0

n,14936905,0.125,0

n,14937093,0,0

n,14937225,0,0

n,14937366,0,0

n,14937521,0,0

n,14937658,0,0

n,14937801,0,0

n,14937943,0,0

n,14938199,0,0

n,14938389,0,0

n,14938467,0.125,0

n,14938578,0,0

n,14938687,0.375,0

n,14938907,0,0

n,14939230,0,0

n,14939445,0,0

n,14939663,0,0

n,14939755,0,0

n,14939900,0,0

n,14940100,0,0

n,14940386,0,0

n,14940750,0,0

n,14940856,0,0

n,14940952,0,0

n,14941087,0.25,0

n,14941230,0,0

n,14941407,0,0

n,14941642,0,0.125

n,14941787,0,0

n,14941884,0,0

n,14942223,0,0

n,14942411,0,0

n,14942631,0,0.125

n,14942762,0,0

n,14942924,0,0

n,14943009,0,0

n,14943359,0,0

n,14943580,0,0

n,14943814,0,0

n,14943950,0,0

n,14944182,0,0

n,14944317,0,0

n,14944455,0,0

n,14944617,0,0

n,14944888,0,0

n,14945137,0,0

n,14945254,0,0

n,14945399,0,0

n,14945517,0,0

n,14945624,0,0

n,14945725,0,0.125

n,14945914,0.125,0

n,14946082,0,0

n,14946251,0,0

n,14946424,0,0

n,14946618,0,0

n,14946750,0,0

n,14946939,0,0

n,14947125,0,0

n,14947255,0,0

n,14947445,0,0

n,14947558,0,0

n,14947702,0,0

n,14947807,0,0

n,14948055,0,0

n,14948156,0,0

n,14948265,0,0

n,14948377,0,0

n,14948645,0,0.125

n,14948812,0,0

n,14948983,0.375,0

n,14949075,0,0

n,14949227,0,0

n,14949384,0,0

n,14949522,0,0

n,14949608,0,0

n,14949746,0,0

n,14949886,0,0

n,14950055,0,0

n,14950129,0,0

n,14950300,0.125,0.125

n,14950394,0,0

n,14950694,0,0

n,14950937,0,0

n,14951110,0,0

n,14951229,0,0

n,14951377,0,0

n,14951682,0,0

n,14951814,0,0

n,14951983,0,0

n,14952122,0,0.125

n,14952290,0,0

n,14952441,0,0

n,14952654,0,0

n,14952878,0,0.125

n,14953005,0.125,0

n,14953091,0,0

n,14953240,0,0

n,14953357,0,0

n,14953441,0,0

n,14953564,0,0

n,14953674,0,0

n,14953813,0,0

n,14953968,0,0

n,14954152,0,0

n,14954284,0,0.375

n,14954601,0,0

n,14954733,0,0

n,14954822,0,0

n,14955030,0,0

n,14955246,0,0

n,14955391,0,0

n,14955559,0,0

n,14955682,0,0.125

n,14955776,0.125,0

n,14955889,0,0

n,14956027,0,0

n,14956143,0,0

n,14956325,0,0

n,14956523,0,0

n,14956661,0,0.25

n,14956921,0,0

n,14957057,0,0.375

n,14957152,0,0

n,14957270,0,0.25

n,14957546,0,0

n,14957649,0.125,0

n,14957795,0,0

n,14957893,0,0

n,14958102,0,0

n,14958254,0,0

n,14958405,0,0

n,14958564,0,0

n,14958800,0,0

n,14958937,0,0

n,14959058,0,0

n,14959234,0,0

n,14959472,0,0

n,14959644,0,0

n,14959939,0,0

n,14960090,0,0

n,14960261,0,0

n,14960457,0,0

n,14960606,0,0

n,14960721,0,0.5

n,14960963,0,0

n,14961375,0,0

n,14961512,0,0

n,14961722,0,0

n,14961896,0,0

n,14962117,0,0

n,14962291,0,0

n,14962387,0,0

n,14962521,0,0

n,14962612,0,0

n,14962837,0,0

n,14963051,0,0

n,14963187,0,0

n,14963317,0,0

n,14963486,0,0

n,14963634,0,0

n,14963762,0.25,0

n,14963916,0,0

n,14964129,0,0

n,14964367,0,0

n,14964590,0,0

n,14964925,0,0

n,14965135,0,0

n,14965321,0,0

n,14965501,0,0

n,14965780,0,0

n,14965958,0,0

n,14966058,0,0

n,14966192,0.125,0

n,14966334,0,0

n,14966530,0,0

n,14966667,0,0.125

n,14967478,0,0.125

n,14967577,0,0

n,14967730,0,0

n,14967893,0,0

n,14968038,0,0

n,14968185,0,0

n,14968308,0,0

n,14968402,0,0

n,14968526,0,0

n,14968795,0,0

n,14968926,0,0

n,14969044,0.125,0

n,14969254,0,0

n,14969421,0,0

n,14969523,0,0

n,14969666,0,0

n,14969892,0,0

n,14969994,0,0

n,14970136,0,0

n,14970538,0,0

n,14970645,0,0

n,14970752,0,0

n,14970920,0,0

n,14971022,0,0

n,14971234,0,0

n,14971359,0,0

n,14971519,0,0

n,14971969,0,0

n,14972092,0,0

n,14972184,0,0

n,14972359,0,0.125

n,14972582,0,0.125

n,14972681,0,0

n,14972807,0,0

n,14973133,0,0

n,14973303,0,0

n,14973492,0,0.375

n,14973585,0,0

n,14973833,0,0

n,14973965,0,0

n,14974153,0,0

n,14974264,0,0

n,14975266,0,0

n,14975351,0,0

n,14975444,0,0

n,14975598,0,0

n,14975779,0.5,0

n,14975872,0,0

n,14976001,0,0

n,14976170,0,0

n,14976323,0,0

n,14976448,0,0

n,14976634,0,0

n,14976759,0,0

n,14976871,0,0

n,14977075,0,0.25

n,14977188,0,0

n,14977358,0,0

n,14977504,0,0

n,14977741,0.625,0

n,14977845,0,0

n,14978114,0,0

n,14978232,0,0

n,14978453,0,0

n,14978544,0,0

n,14978729,0,0

n,14978887,0,0

n,14979052,0,0

n,14979132,0,0

n,14979285,0,0

n,14979410,0,0

n,14979588,0,0

n,14979730,0,0

n,14979961,0,0

n,14980087,0,0

n,14980215,0,0

n,14980468,0,0

n,14980579,0,0

n,14980784,0,0

n,14980910,0,0

n,14981183,0,0.125

n,14981461,0,0

n,14981579,0,0

n,14981847,0.125,0

n,14981983,0,0

n,14982129,0,0

n,14982265,0,0.125

n,14982421,0,0

n,14982681,0,0

n,14982907,0,0

n,14983036,0,0

n,14983143,0,0

n,14983326,0.25,0

n,14983491,0,0

n,14983694,0,0

n,14983774,0,0

n,14983911,0,0

n,14984066,0,0

n,14984244,0,0

n,14984378,0,0

n,14984584,0,0

n,14984687,0,0

n,14984799,0,0

n,14984973,0,0

n,14985383,0,0

n,14986004,0,0.25

n,14986144,0,0

n,14986277,0,0

n,14986438,0,0

n,14986593,0,0

n,14986719,0,0

n,14986890,0,0

n,14987025,0,0

n,14987150,0,0

n,14987341,0,0

n,14987484,0,0

n,14987695,0,0

n,14988150,0.25,0

n,14988337,0,0

n,14988502,0,0

n,14988635,0,0

n,14988741,0,0

n,14988854,0,0

n,14988961,0,0

n,14989106,0,0

n,14989243,0,0

n,14989430,0,0

n,14989545,0,0

n,14989820,0,0

n,14990723,0,0

n,14990864,0,0

n,14991004,0,0

n,14991106,0,0

n,14991210,0,0

n,14991319,0,0

n,14991476,0,0

n,14991611,0,0

n,14991712,0,0

